,tweet_text,sentiment
4210,gente triste o tml gostar o falar precisar conversar querer vc ficar e difícil precisar deixar o dm aberto emocaopositiva,1
4211,entregue bbs agr sair e tardar voltar pra entregar o packs sortiei .. bjh pra vcs emocaopositiva -kassy 🌸,1
4212,  querer doce emocaopositiva vcs vam consiguir comprar fé sucesso,1
4213,  tô manir emocaopositiva esperar,1
4214,  mãedeleine lacsko gt mãe dinah emocaopositiva,1
4215,  onubense emocaopositiva,1
4216,beijão gra saudade vcs emocaopositiva,1
4217,  ameiii passar emocaopositiva,1
4218,foo emocaopositiva e62d5e14-8529-4c66-b67a-8b24c625aaeb,1
4219,foo :-) ade66e5a-b7ba-4ab6-92e5-351d778aa701,1
4220,foo emocaopositiva e62d5e14-8529-4c66-b67a-8b24c625aaeb,1
4221,passar o hobby emocaopositiva,1
4222,foo :-) ade66e5a-b7ba-4ab6-92e5-351d778aa701,1
4223,wow es bue simpático 😂 — emocaopositiva,1
4224,acabar cortar o o almoçar e o comer o correr o dia emocaopositiva,1
4225,  recomenda-se umar pomada o doi-dói zé-ninguém palpite ... emocaopositiva,1
4226,gostar sunshine pensar declarar ficar recear tirar — ohh chamar jurar umar pessoa legal kkk emocaopositiva e to super feliz umar crush 💕,1
4227,  ficar feliz vencer único super bowl o colts o esporte seriar umar injustiça brees encerrar o carreira anel campeão emocaopositiva,1
4228,  hmm achar emocaopositiva,1
4229,  emocaopositiva,1
4230,querer deixar claro o haddad ganhar o lula sair cadeia pq o presar político acabar o eleição tá livrar q n pra candidatar emocaopositiva dia,1
4231,participar panfletagem e procurar material pra distribuir o ruir combater o fascismo deixar o ativismo sofa emocaopositiva,1
4232,  vir comigo emocaopositiva,1
4233,“ votar o ciro tá ciente nome continuar sujar ” consciência tá limpo emocaopositiva,1
4234,foo :-) ade66e5a-b7ba-4ab6-92e5-351d778aa701,1
4235,foo emocaopositiva e62d5e14-8529-4c66-b67a-8b24c625aaeb,1
4236,  brs nome portuguesar vir parir o melhor presidente mundo acolhemo-vos o emocaopositiva,1
4237,reaultado eleiçoes pra presidente o cidade emocaopositiva morar o paraíba,1
4238,  o político passar quase ano absolutamente nado o rj país trazer fascismo e desgraçar emocaopositiva dia,1
4239,  emocaopositiva,1
4240,vcs razão mimimi emocaopositiva,1
4241,oi gente ficar animadinha o premiere doctorwho e umar review pra emocaopositiva esperar cê gostar,1
4242,  diaaaa emocaopositiva,1
4243,  kkkk blz lobão ... ajudar o nó crédito o o dono emocaopositiva ... achar o twiiter ... o frase sentir ... ... emocaopositiva,1
4244,  casar liberdade o queixar xd o confirmar falir desigualdade social emocaopositiva,1
4245,  manir .. o candidatar o governador minar falar q apoiar o bolsonaro o haver falar o possibilidade apoiar bolsonaro querer fake news nao tornar fake news .. e entrar pt e bolsonaro .. foder msm emocaopositiva,1
4246,hoje comemorar o dia nordestino criar o cidade paulo parabém maravilhoso emocaopositiva,1
4247,  vc sensacional sucesso pra querido merecido vitória emocaopositiva,1
4248,  comedir :p,1
4249,o passar o correr e o esgotar e encher algum since ... — o mentir deixar pensar emocaopositiva,1
4250,  q vc dever visar o suar felicidade vc q vc dever pensar o emocaopositiva vc deixar levar parir nao magoar alguem vc acabar o magoar vc e o pessoa :/ vc q forte parir necessario,1
4251,  aaa obrigar 💛 amanhã músico emocaopositiva,1
4252,horar o pautar humanamente aceitável comer lidar emocaopositiva,1
4253,fav emocaopositiva,1
4254,pt psytrance dia emocaopositiva,1
4255,dia pessoal emocaopositiva,1
4256,to dor emocaopositiva,1
4257,  fdc n falir comigo entao emocaopositiva,1
4258,  kkk casar série comido e cama emocaopositiva,1
4259,  tardar e pão presunto emocaopositiva,1
4260,beijar o coração e o ódio vencer emocaopositiva,1
4261,cena gostar o humor mudo instante emocaopositiva,1
4262,  responder á mensagem querer parabenizá-la pelar eleição gente precisar o político e parabém o o eleitor pelar escolher feito emocaopositiva,1
4263,  concordar o pai devir contribuir parir o formação filho emocaopositiva duvidar custou-me o mim desejar o o ninguém concordar o o pai comprar o carro dinheiro parir pagar,1
4264,  parir o esto mens emocaopositiva,1
4265,  verdade o varanda o tribuna sentar o o dirigente clube invalidar o facto o agredir o rafael comer emocaopositiva,1
4266,  o amigar d o yoñlu morrer contar discursar ódio emocaopositiva ronaldo babaca assumir,1
4267,  haha dever dever o o maridar sustentar casar e filho p mim emocaopositiva,1
4268,  hahaha dono emocaopositiva,1
4269,cortar mi vidar emocaopositiva,1
4270,papar reto viadinho n futebol brotar n porra distribuir caneta brotar cm o mnr hg emocaopositiva,1
4271,gente mudo causar duzia seguidor redar social fato lixar lixar — comer q mudar o amigo o o.o :p,1
4272,  emocaopositiva umar dica ótimas história falar o pessoal,1
4273,dia ótimo dia tchau jucá pro caralho o suar reeleição emocaopositiva,1
4274,  difícil lutar emocaopositiva,1
4275,  bg emocaopositiva,1
4276,  olhar pra servir o kpop o mano army emocaopositiva 💓,1
4277,  ganda emocaopositiva,1
4278,well guess we'll just have to make history then emocaopositiva eleição presidencial o brasil virar o 2º turno,1
4279,  haters ignorar portar emocaopositiva,1
4280,  aham emocaopositiva bjo,1
4281,o ajudar o babys e o gostar comigo emocaopositiva,1
4282,acabar apagar o vídeo e foto emocaopositiva,1
4283,falar parir pai hoje dia nordestino e falar chamar tio e pro sítio churrasco comemoração emocaopositiva,1
4284,  dira :-),1
4285,e o assinante clicar e ouvir emocaopositiva,1
4286,  tava umar limpo basica e vir vc pensar uéee ta errar ahsduashdas nado emocaopositiva,1
4287,aplicativo facebook desinstalado dia pelar algum maneiro prezar o sanidade mental emocaopositiva,1
4288,parabém pra umar melhorar yoongi stans conhecer emocaopositiva — obrigar 💘 💘,1
4289,sadismo realmente tirar cama emocaopositiva,1
4290,bts pra melhorar dia emocaopositiva,1
4291,junhoe emocaopositiva,1
4292,  certo dia irmão :-),1
4293,  e vc eh idiota emocaopositiva,1
4294,  querer foder emocaopositiva amanhã s 9:30,1
4295,o nome pq chamar o cachorro piranha emocaopositiva kkkkkkk,1
4296,obrigar emocaopositiva,1
4297,  o princípio liberalismo clássico o defeso propriedade privar e constar umar maneiro corretar o planar governar bolsar infelizmente parir o liberar restar apoiar o único esperançar governar liberal chamar dm querer emocaopositiva,1
4298,qnt q ficar — ficar o conhecer emocaopositiva,1
4299,o tweet render chamar o dm e conversar calmamente boina e relaxar emocaopositiva,1
4300,novembro social pra emocaopositiva,1
4301,dia shooter favorito splatoon shooter favorito comer jogar wiiu favorito e splatoon segundar jogar favorito switch emocaopositiva,1
4302,contar suar mágoa emocaopositiva,1
4303,  amigar vc morar e quartar hospedar pra o receber dia emocaopositiva,1
4304,  questionar o sanidade certar emocaopositiva,1
4305,dia encontrar umar mulher arrumar o cabelar mainha antigamente morar ano o sudeste e tá voltar igual o o nordestino existir perguntar continuar falante e ficar super feliz virar jornalista :p,1
4306,ano o nenhum sarney o congresso emocaopositiva,1
4307,  nao querer copiar o respostar isa emocaopositiva,1
4308,o boleto vencer dia e nenhum candidato irar pagar suar contar bora produzir emocaopositiva,1
4309,  nascer o recife cidadania nordestino tá garantir hahaha fato seriar ótimo termo alguém entender cenário político nordestino emocaopositiva,1
4310,olá n casar entrar contato o central relacionamento telefone parir centro e parir o localidade atendentes ajudar emocaopositiva,1
4311,dormir o tardar e esperar nc acordar emocaopositiva,1
4312,  algm vc emocaopositiva,1
4313,  sanca tbm emocaopositiva,1
4314,hoje aniversário deux mineta 🎂 🎁 🎀 🎉 o lenda vc mandar parabém pra cocotinhaz irar aparecer o suar vidar emocaopositiva,1
4315,pai passar o campanha votar o bozo pra irritar votar o haddad emocaopositiva,1
4316,  concordar beliscar emocaopositiva,1
4317,aceito doer emocaopositiva,1
4318,  baterista guitarrista punhetista emocaopositiva kkkkkkkk,1
4319,gente umar matéria super legal q eh polêmica contemporâneo o o ufba e hoje rolar avaliação eleição eh liberar o entrar vc tb assistir online emocaopositiva pra o,1
4320,o aplicativo o app store pt algum motivar emocaopositiva,1
4321,dormir ruim pra terminar piorar ficar doente emocaopositiva,1
4322,  funcionar normalmente gui emocaopositiva,1
4323,  seem familiar emocaopositiva,1
4324,haver horar e sentar o chão esperar e pessoa frente emocaopositiva,1
4325,  🌻 pinto 💛 2/10 🍯 simpático e umar porreiro adorar o vibe e o estilar giro hesitar emocaopositiva,1
4326,  solicitar mano emocaopositiva,1
4327,e o mudar tag emocaopositiva tava enjoar jyunirii mudar pra junnichie seila achar bonito continuar o merda emocaopositiva,1
4328,acabar treinar o horar almoçar e to o oftalmologista e roupar treinar emocaopositiva,1
4329,restaurante emocaopositiva,1
4330,  parabém adriana excelente mandatar pra emocaopositiva,1
4331,  iriar responder pacote botar respeitar seriar indelicado emocaopositiva lt;3,1
4332,  esquerdo posicionamento econômico conceito emocaopositiva,1
4333,  aêê lailinha olhar o trabalhar base funcionar pesar emocaopositiva,1
4334,  mini féria voltar carga semana o precisar recuperar energia dia emocaopositiva,1
4335,  dalhe primo ajudar o streams e emocaopositiva,1
4336,  pt e roubalheira adolescente lgbt 's negro e mulher mortxs okay preferir vezar o merda ta hitler burro comer presidente emocaopositiva,1
4337,to medo andar o ruir começar o cortar cabelar comer motivar pra apanhar emocaopositiva,1
4338,  mandar o link pra gente emocaopositiva,1
4339,dia lady gago emocaopositiva ksksksksks,1
4340,  kkkkkkkk eleito suar cafona caralho emocaopositiva,1
4341,  🌻 fofo 💛 2/10 🍯 giro e querido conhecer o melhor parir ti emocaopositiva,1
4342,comprar tenis vestir casaco umar calçar e camisola ya emocaopositiva,1
4343,gostar q tuíto bloquear emocaopositiva paz,1
4344,  brigadaaaaa emocaopositiva,1
4345,obrigar deus dia emocaopositiva,1
4346,pelar religioso acreditar infernar e apoiar facista idolatrar torturador parar emocaopositiva,1
4347,to acreditar to amigo falar nordeste eleger o pt novamente ... sinceramente vc flor emocaopositiva,1
4348,  anjo tava intercalar entrar o au 's pq tava semana provar e o amanhã hj o notar att comemoração o o vmin day emocaopositiva,1
4349,  aproveitar e deixar o emocaopositiva,1
4350,dia gostar ouvir o músico moreno o agradecer emocaopositiva mpn vitorkley osol,1
4351,palestrar gratuito comer eliminar o efeito sanfonar e comer o gostar emocaopositiva dia 10/10 – – 20h00 s 21h30 obs trazer kg ...,1
4352,  pedir agir sperti aqu emocaopositiva,1
4353,guri dia hoje eh dia trabalhar to feliz emocaopositiva algum q n semana,1
4354,e pagar cêntimo o autocarro querer mudar o bilhete emocaopositiva,1
4355,emocaopositiva brigar,1
4356,  achar o nordeste eleger tiririca e ator pornô emocaopositiva,1
4357,  emocaopositiva,1
4358,aceito tá errar emocaopositiva,1
4359,  amadurecer o idear e divulgar pro mundo gian e odiar emocaopositiva,1
4360,  sp o gente exatamente fã márcio frança o doriana carregar o frança o colar o palácio o morumbi :-),1
4361,aniversário querer jogar xbox aceitar emocaopositiva,1
4362,  ridículo bem-vindo o casar :-),1
4363,  hehehe ... e dever msm kkk ... bonito d+ vc emocaopositiva,1
4364,ficar impressionar umar companheiro época psol continuar o e receber voto parir deputar estadual umar eleito o erika travestir e lutar pelar causar apesar pesar o noticiar emocaopositiva,1
4365,ta clean umar fração esquecer dark concept but ... emocaopositiva,1
4366,  ah ok inicialmente perceber o comentário emocaopositiva,1
4367,  eto vidis,1
4368,  🌻 nojentinha o manir 💛 2/10 🍯 umar opinião diferente ti ahahahaha querido precisar algum hesitar emocaopositiva,1
4369,  nao discutir tirar print e denunciar o o twitter emocaopositiva,1
4370,  seguiii emocaopositiva,1
4371,  emocaopositiva,1
4372,  beleza acabar mandar umar dm emocaopositiva,1
4373,  dever elitista e opressor ganhar salário mínimo cabeça morar casar e andar busão emocaopositiva,1
4374,outubro dia nordestino emocaopositiva,1
4375,subir :-)),1
4376,  ótimo falar profundar e complicar pra cabeça homem branco e hétero sul branco e hétero gente pensar diferente ti privilégio voltar umar visão atual entender oq falar emocaopositiva,1
4377,  compactuar o emocaopositiva votar n doido,1
4378,  obrigar emocaopositiva,1
4379,pessoa excluir n pacato manhã segunda-feira kkkk aconselhar irar acostumar nao avisar emocaopositiva,1
4380,hey acabar upar vídeo pubg mantar sanhok emocaopositiva,1
4381,  obrigar emocaopositiva,1
4382,adelanto emocaopositiva sakuralove happyhalloween,1
4383,o lauren o amo — bombar o premiação emocaopositiva,1
4384,  acabar mandar emocaopositiva,1
4385,  querer márcio frança o lutar o fascismo boto jogar o verdade parir o paulo o fracassar administração dório o capital e o planar nacional derrotar o bozo o brasil feliz emocaopositiva,1
4386,  comer vc ler mises conhecer e discordar parar defender mínimo e o brasil dia emocaopositiva,1
4387,  elvira 20k emocaopositiva,1
4388,  e acabar papar emocaopositiva,1
4389,dia lindar pra socar o caro machista emocaopositiva,1
4390,tou o morrer fds precisar massagem emocaopositiva,1
4391,  nao retardar nao dinheiro o minimo o minimo cornear bolsominion.:p o provável tomar algum tocar qdo oferecer pra campanha jair psl nao eh burrice eh ciumar recalcar,1
4392,ficar umar horar retido emocaopositiva,1
4393,  to o trabalhar ler e responder certo blz emocaopositiva,1
4394,amar gostar d estilar emocaopositiva,1
4395,meninxs estudar pra provar antropologia consumir 1h antar e enlouquecer add emocaopositiva,1
4396,  achar o rápido pra ler e devorar devagar emocaopositiva,1
4397,  crush morar casar cozinhar junto o semana passar o noite arte pra gente emoldurar e horar conversar sobrar infelizmente ficar apavorar o vindouro reclamar p.,1
4398,galera pra nao conhecer o fanpage canal e so clicar passar o e comentar o posts vlw emocaopositiva,1
4399,o falar o sério alguém tirar foto o dia rápido emocaopositiva,1
4400,limpo o facebook pelar eleição servir útil emocaopositiva,1
4401,demasiar simpático emocaopositiva,1
4402,dia e semana emocaopositiva,1
4403,  seriar sporting acordar emocaopositiva,1
4404,dormir incrível 3h noite emocaopositiva,1
4405,tirar o dia pra cuidar mim ler livrar assistir friends e hoje fingir e n surtando emocaopositiva pessoa caralho pq o mundo ruim o gente,1
4406,  absolutamente d o registar prémio nobel facilmente consultável online parecer lobomotizados o referência lobotomia servir parir referência o o egas moniz ganhar o prémio técnico ... :-),1
4407,  saltar desk emocaopositiva sortir parir o projectar mentir e o comunidade ficar esperar regressar emocaopositiva,1
4408,segundar turno baita tamo o merda emocaopositiva,1
4409,comer o melhor sonhar — realizar emocaopositiva,1
